commentaire,date,endDate,evenement,startDate
,7 septembre 1429,1429.0,"Charles VII est à Saint-Denis, après avoir signé une trêve avec le duc de Bourgogne.",1429.0
,7-8 septembre 1429,1429.0,Jeanne d'Arc tente sans succès d'entrer dans Paris du côté de la porte Saint-Honoré.,1429.0
,18 septembre 1429,1429.0,Bedford revint à Paris.,1429.0
,30 septembre 1429,1429.0,"Entrée solennelle du duc de Bourgogne, après les négociations avec Charles VII.",1429.0
,7 octobre 1429,1429.0,"Le cardinal Henri Beaufort, grand-oncle du roi Henry VI, arrive à Paris.",1429.0
,13 octobre 1429,1429.0,Trêve proclamée devant  les bourgeois rassemblés dans la grande salle du Palais.,1429.0
,27 octobre 1429,1429.0,"La trêve est terminée, mais le régent Bedford et sa femme quittent Paris.",1429.0
,1er novembre 1429,1429.0,Départ de Philippe le Bon qui n'a pas l'intention de se battre pour Paris.,1429.0
,Décembre 1429,1429.0,La banlieue de Paris est soumise au rançonnement des Armagnacs et des Anglais.,1429.0
,13 mars 1430,1430.0,Les Armagnacs envahissent et pillent Saint-Denis.,1430.0
,Avril 1430,1430.0,Exécution des conspirateurs ayant voulu ouvrir les portes de Paris aux Armagnacs.,1430.0
,27 avril 1430,1430.0,Te Deum à Notre-Dame pour le retour à Calais du roi Henry.,1430.0
,28 avril 1430,1430.0,Procession générale de Notre-Dame à Sainte-Geneviève décidée par le Grand Conseil.,1430.0
,13 mai 1430,1430.0,"Au Parlement, préparation de l'accueil du roi Henry à Paris.",1430.0
,25 mai 1430,1430.0,"Apprenant la prise de Jeanne dArc, lUniversité demande qu'elle soit jugée à Paris.",1430.0
,22 juin 1430,1430.0,"Aux Mathurins, lassemblée écrit au roi pour que Jeanne soit jugée par lInquisition.",1430.0
,21 novembre 1430,1430.0,LUniversité va demander à nouveau au régent que Jeanne dArc soit jugée à Paris.,1430.0
,24 novembre 1430,1430.0,Nouvelle réunion au Parlement pour laccueil du roi Henry à Paris.,1430.0
,2 décembre 1430,1430.0,"Les gens du Parlement vont au-devant du roi Henry, au-delà de la porte Saint-Denis.",1430.0
,21 décembre 1430,1430.0,Les conseillers et gens du Parlement jurent loyauté au roi Henry maintenant présent.,1430.0
,30 janvier 1431,1431.0,Le duc de Bedford rentre à Paris avec une grande cargaison de denrées.,1431.0
,Février-avril 1431,1431.0,L'inflation considérable du prix du pain pousse les habitants à quitter Paris.,1431.0
,29 avril 1431,1431.0,Théologiens et décrétistes examineront les articles résumant la pensée de la Pucelle.,1431.0
,Fin avril 1431,1431.0,Pendaison à Paris des larrons capturés à Damiette et à La Motte.,1431.0
,Début mai 1431,1431.0,"Quelques Armagnacs tentent, sans succès, de prendre la Bastille.",1431.0
,14 mai 1431,1431.0,Sentence de l'Université approuvant la procédure de Rouen contre Jeanne d'Arc.,1431.0
,Fin mai 1431,1431.0,Arrivée des troupes anglaises ayant participé à la capture de Jeanne d'Arc.,1431.0
,30 mai 1431,1431.0,Paris apprend la mort de Jeanne d'Arc sur le bûcher.,1431.0
,4 juillet 1431,1431.0,Procession de l'Université à St-Martin-des-Champs. On parle beaucoup de Jeanne.,1431.0
,23 juillet 1431,1431.0,Hugues Rapiout est nommé prévôt des marchands.,1431.0
,Août 1431,1431.0,Les Armagnacs déciment un groupe de Parisiens venus moissonner au Bourget.,1431.0
,9 août 1431,1431.0,Un dominicain pro-Anglais prêche pour justifier la mise à mort de la Pucelle.,1431.0
,3 septembre 1431,1431.0,"Piéronne la Bretonne, qui avait suivi Jeanne d'Arc, est brûlée vive devant Notre-Dame",1431.0
,2 décembre 1431,1431.0,"Entrée solennelle d'Henry VI, roi d'Angleterre, âgé de 10 ans.",1431.0
,16 décembre 1431,1431.0,"Sacre du roi Henry VI à Notre-Dame, suivi d'un dîner au Palais.",1431.0
,16 ou 17 déc.1431,,Henry VI rend visite à sa grand-mère Isabeau à l'hôtel Saint-Pol.,
,17 décembre 1431,1431.0,Petites joutes en l'honneur du roi Henry.,1431.0
,21 décembre 1431,1431.0,Les gens du Parlement doivent faire serment de loyauté au nouveau roi.,1431.0
,26 décembre 1431,1431.0,Le roi Henry quitte Paris pour l'Angleterre.,1431.0
,Janvier 1432,1432.0,La création de l'université de Caen déclenche la colère des maîtres parisiens.,1432.0
,13-25 janv. 1432,1432.0,Grand froid. La Seine est gelée.,1432.0
,31 janvier 1432,1432.0,"Pour favoriser la reconstruction, le rachat des rentes immobilières est autorisé.",1432.0
,20 février 1432,1432.0,Arrivée d'un légat du pape chargé d'obtenir la paix entre les deux rois de France.,1432.0
,Mars-avril 1432,1432.0,Crue de la Seine ; les rives et les terres maraîchères sont recouvertes d'eau.,1432.0
,3 septembre 1432,1432.0,"L'abbesse de Saint-Antoine, suspectée de conspiration, est amenée au Châtelet.",1432.0
,5 septembre 1432,1432.0,L'Université n'admet pas l'ordonnance de janvier 1432 sur le rachat des rentes.,1432.0
,Automne 1432,1432.0,Grande mortalité des enfants due aux épidémies [de petite vérole].,1432.0
,13 novembre 1432,1432.0,La duchesse Anne de Bedford meurt de maladie en l'hôtel de Bourbon.,1432.0
,15 novembre 1432,1432.0,Obsèques de la regrettée duchesse Anne.,1432.0
,28 novembre 1432,1432.0,On annonce une réduction des effectifs des conseillers et officiers de la Cour.,1432.0
,Janvier 1433,1433.0,La Seine déborde et gèle ; les prix des denrées s'envolent.,1433.0
,7-8 janvier 1433,1433.0,Messe de funérailles aux Célestins pour la duchesse Anne.,1433.0
,10 janvier 1433,1433.0,Les conseillers du Parlement réclament à Bedford le paiement de leurs arriérés.,1433.0
,5 février 1433,1433.0,"Le président du Parlement, Philippe de Morvilliers, est démis de son office.",1433.0
,5 février 1433,1433.0,Le régent duc de Bedford quitte Paris pour la Normandie.,1433.0
,9 février 1433,1433.0,Robert Piédefer succède à Morvilliers au Parlement.,1433.0
,Avril-mai 1433,1433.0,Très grand froid à Paris.,1433.0
,7 mai 1433,1433.0,Les Armagnacs attaquent et rançonnent les habitants de Saint-Marcel près de Paris.,1433.0
,20 mai 1433,1433.0,Jean Chuffart est reçu chancelier de l'Université.,1433.0
,Juin-août 1433,1433.0,Important arrivage de blé mais l'épidémie entretient une grande mortalité.,1433.0
,8 août 1433,1433.0,Nouvelle manouvre de l'Université contre l'ordonnance de janvier 1432.,1433.0
,4 septembre 1433,1433.0,Procession à Sainte-Geneviève dans l'espoir d'apaiser l'épidémie.,1433.0
,Fin septembre 1433,1433.0,Échec d'un complot destiné à faire entrer les mercenaires écossais de Charles VII.,1433.0
,12 novembre 1433,1433.0,L'Université et le chapitre cathédral s'opposent à la création d'une université à Caen.,1433.0
,29 janvier 1434,1434.0,Des Armagnacs tuent plusieurs Anglais qui accompagnaient le bétail destiné à Paris.,1434.0
,18 juillet 1434,1434.0,Hugues Le Coq est élu prévôt des marchands.,1434.0
,18 décembre 1434,1434.0,Retour du régent avec sa [nouvelle] femme. L'enthousiasme des Parisiens est factice.,1434.0
,Janv.-mars 1435,1435.0,Neige et froid pendant trois mois ; on entasse la neige place de Grève.,1435.0
,10 février 1435,1435.0,Départ du régent et de sa femme.,1435.0
,14 avril 1435,1435.0,"Arrivée de Philippe le Bon, de sa femme et de ses enfants, et d'un grand convoi.",1435.0
,17 avril 1435,1435.0,Philippe le Bon tient une cour plénière et reçoit l'Université.,1435.0
,19 avril 1435,1435.0,"Aux Célestins, Philippe assiste à la messe de Requiem pour la duchesse de Bedford.",1435.0
,21 avril 1435,1435.0,Le duc de Bourgogne et sa femme quittent Paris.,1435.0
,1er juin 1435,1435.0,Les Armagnacs prennent Saint-Denis et coupent le ravitaillement de Paris.,1435.0
,9 septembre 1435,1435.0,Échec des Anglais pour reprendre Saint-Denis.,1435.0
,16 septembre 1435,1435.0,On apprend la mort de Bedford.,1435.0
,23 septembre 1435,1435.0,Paris apprend que la paix a été signée à Arras entre le roi et Philippe le Bon [le 21].,1435.0
,24 septembre 1435,1435.0,Mort d'Isabeau de Bavière en l'hôtel Saint-Pol.,1435.0
,4 octobre 1435,1435.0,Les Anglais prennent Saint-Denis et pillent la ville.,1435.0
,13 octobre 1435,1435.0,Funérailles de la reine à Notre-Dame en présence du chancelier Louis de Luxembourg,1435.0
,13 octobre 1435,1435.0,Sa dépouille est transportée par bateau du port Saint-Landry à Saint-Denis.,1435.0
,Janvier 1436,1436.0,L'étau se resserre autour de Paris ; les Parisiens redoutent un siège.,1436.0
,11 février 1436,1436.0,Des séditieux veulent libérer Jean de la Haie qui est prisonnier à la Conciergerie.,1436.0
,Fin février 1436,1436.0,Les troupes de Charles VII se rapprochent de Paris.,1436.0
,15 mars 1436,1436.0,"Gens du Parlement, abbés et notables prêtent serment de fidélité au roi Henry.",1436.0
,16 mars 1436,1436.0,Une ordonnance impose à tous les gens d'armes le port de la croix rouge anglaise.,1436.0
,10 avril 1436,1436.0,"Richemont, lieutenant général de Charles VII, installe ses troupes à Saint-Denis.",1436.0
,13 avril 1436,1436.0,Des Parisiens ouvrent la porte Saint-Jacques à l'armée de Richemont.,1436.0
,13-14 avril 1436,1436.0,Anglais et Parisiens pro-Anglais fuient ou se réfugient à la Bastille.,1436.0
,14 avril 1436,1436.0,Philippe de Ternand succède au prévôt de Paris Simon Morhier.,1436.0
,14 avril 1436,1436.0,Michel de Laillier est élu prévôt des marchands.,1436.0
,14 avril 1436,1436.0,"Amnistie annoncée à Notre-Dame, des gens d'Église, bourgeois et habitants de Paris.",1436.0
,15-17 avril 1436,1436.0,Pro-Anglais et pro-Bourguignons peuvent quitter la Bastille contre de fortes rançons.,1436.0
,16 avril 1436,1436.0,"Les présidents du Parlement vont saluer Richemont, nouveau connétable de France.",1436.0
,18 avril 1436,1436.0,Les facultés désignent les ambassadeurs qui iront à Bourges saluer Charles VII.,1436.0
,20 avril 1436,1436.0,Grande procession des gens de l'Université à Sainte-Catherine-du-Val-des-Écoliers.,1436.0
,22 avril 1436,1436.0,Procession de la chasse de sainte Geneviève organisée par le chapitre de Notre-Dame.,1436.0
,15 mai 1436,1436.0,Les Chambres du Parlement seront fermées et les clefs gardées par 3 conseillers.,1436.0
,22 mai 1436,1436.0,Douze parlementaires de Paris et de Poitiers traiteront les affaires de justice urgentes.,1436.0
,Fin mai 1436,1436.0,Mise en place d'un emprunt forcé demandé au clergé et aux habitants de Paris.,1436.0
,Fin mai 1436,1436.0,"Bernard d'Armagnac, H. de Marle et son fils sont exhumés puis enterrés décemment.",1436.0
,21 juin 1436,1436.0,Les généraux maîtres des monnaies préparent le retrait des monnaies franco-anglaises,1436.0
,Fin juin 1436,1436.0,"uite à une querelle de mendiants, l'évêque fait fermer les Innocents pendant 22 jours.",1436.0
,Début juillet 1436,1436.0,Les Anglais pillent encore les alentours de Paris.,1436.0
,31 octobre 1436,1436.0,Les bouchers de Saint-Germain-des-Prés s'installent au bout du pont Saint-Michel.,1436.0
,23 novembre 1436,1436.0,Le connétable Arthur de Richemont rentre à Paris avec les parlementaires du roi.,1436.0
,29 novembre 1436,1436.0,Annonce officielle du rétablissement du Parlement et des autres cours à Paris.,1436.0
,1er décembre 1436,1436.0,Séance d'ouverture du Parlement réorganisé et officiellement réinstallé à Paris.,1436.0
,10-12 déc. 1436,1436.0,Des mesures sont prises par le prévôt pour le retour et l'accueil des Parisiens expulsés.,1436.0
,15 décembre 1436,1436.0,De nombreux bourgeois pro-Bourguignons font serment d'être loyaux envers le roi.,1436.0
,Hiver 1436-1437,1437.0,"Grand froid sur la région : les cultures gèlent, les prix montent.",1436.0
,4 février 1437,1437.0,Il est interdit de commercer avec les Anglais.,1437.0
,23 février 1437,1437.0,Ambroise de Loré est nommé prévôt de Paris.,1437.0
,Fin février 1437,1437.0,"Après avoir repris Pontoise, les Anglais tentent sans succès un assaut contre Paris.",1437.0
,26 mars 1437,1437.0,Trois notables pro-Anglais sont décapités.,1437.0
,29 août 1437,1437.0,"La boucherie de Saint-Germain, au bout du pont Saint-Michel, doit fermer.",1437.0
,Août-sept. 1437,1437.0,Taille de 36 000 livres t. imposée aux Parisiens pour financer le siège de Montereau.,1437.0
,6 novembre 1437,1437.0,La Chambre des monnaies est ramenée de Bourges à Paris.,1437.0
,12 novembre 1437,1437.0,Charles VII et le dauphin arrivent par la porte Saint-Denis et se rendent à Notre-Dame,1437.0
,13 novembre 1437,1437.0,Les institutions parisiennes vont à l'Hôtel Neuf exposer leurs requêtes au roi.,1437.0
,25 novembre 1437,1437.0,Cérémonie solennelle à St-Martin-des-Champs à la mémoire de Bernard d'Armagnac.,1437.0
,Début déc. 1437,1437.0,Comparution au Parlement des anciens partisans bourguignons.,1437.0
,3 décembre 1437,1437.0,Charles VII quitte Paris.,1437.0
,Janvier-mai 1438,1438.0,Le brigandage permanent provoque hausse des prix et disette à Paris.,1438.0
,24 avril 1438,1438.0,Une tempête provoque de nombreux dégâts.,1438.0
,Début mai 1438,1438.0,Les effigies de trois chevaliers anglais sont pendues aux portes de Paris.,1438.0
,Mi-juin 1438,1438.0,Grand froid ; la Seine est en crue.,1438.0
,23 juillet 1438,1438.0,Pierre Des Landes est élu prévôt des marchands.,1438.0
,19 août 1438,1438.0,"Au Palais, Marie, fille de Charles VII, meurt de la peste.",1438.0
,Automne 1438,1438.0,L'épidémie et la disette font mourir des milliers de Parisiens.,1438.0
,2 novembre 1438,1438.0,"Jacques du Châtelier, évêque de Paris, meurt de la peste.",1438.0
,Fin janvier 1439,1439.0,Le traître ayant livré Saint-Germain-en-Laye aux Anglais est mis en prison.,1439.0
,11 février 1439,1439.0,Denis du Moulin est évêque de Paris.,1439.0
,21 février 1439,1439.0,"L'archevêque de Toulouse remplace l'évêque de Paris, mort le 2 novembre dernier.",1439.0
,Mai-juin 1439,1439.0,"La région parisienne est abandonnée aux ""Écorcheurs"" qui pillent le pays.",1439.0
,4-6 août 1439,1439.0,Processions générales en soutien aux troupes assiégeant les Anglais à Meaux.,1439.0
,9 septembre 1439,1439.0,Le roi Charles VII revient à Paris.,1439.0
,20 septembre 1439,1439.0,"Les Anglais, vaincus à Meaux, traversent Paris sur la Seine, pour rentrer chez eux.",1439.0
,30 septembre 1439,1439.0,Charles VII quitte Paris pour Orléans.,1439.0
,Fin septembre 1439,1439.0,"En un mois, les loups ont dévoré quatorze personnes au nord et à l'est de Paris.",1439.0
,10 octobre 1439,1439.0,Des Anglais attaquent le village de Notre-Dame-des-Champs.,1439.0
,16 décembre 1439,1439.0,Un bruit court que des loups viennent de tuer 11 personnes aux alentours de Paris.,1439.0
,Fin 1439,1439.0,Les religieuses de Montmartre ont abandonné leur abbaye ruinée.,1439.0
,13 février 1440,1440.0,Décision judiciaire prise pour la réparation du Pont Notre-Dame.,1440.0
,Fin mai 1440,1440.0,Des routiers font un coup de main en plein cour de Paris.,1440.0
,28 juillet 1440,1440.0,"Un accord de paix est annoncé entre le roi, son fils et le duc de Bourbon.",1440.0
,Août 1440,1440.0,Examen judiciaire de la fausse pucelle Claude se disant une nouvelle Jeanne d'Arc.,1440.0
,Automne 1440,1440.0,De nouvelles taxes sur le vin doivent financer la reprise d'Harfleur.,1440.0
,14 janvier 1441,1441.0,"Le duc d'Orléans, qui était prisonnier des Anglais depuis Azincourt, passe par Paris.",1441.0
,Mai 1441,1441.0,Les officiers et les parlementaires sont soumis à un emprunt obligatoire important.,1441.0
,Mai 1441,1441.0,Cet impôt est aussitôt répercuté sur le peuple.,1441.0
,26 mai 1441,1441.0,Processions générales et feux de joie pour fêter la victoire des Français à Creil.,1441.0
,4 juin 1441,1441.0,Le roi et son fils viennent à Paris demander un nouvel effort financier.,1441.0
,Juillet 1441,1441.0,Processions quotidiennes pour favoriser la reprise de Pontoise par le roi.,1441.0
,25 septembre 1441,1441.0,Les prisonniers anglais de Pontoise arrivent à Paris où la plupart sont rançonnés.,1441.0
,Octobre 1441,1441.0,Le roi Charles VII séjourne à Paris.,1441.0
,15-20 octobre 1441,1441.0,Séjour du duc d'Orléans à Paris.,1441.0
,30 novembre 1441,1441.0,Début d'une grève de l'Université pour protester contre l'atteinte à ses franchises.,1441.0
,Janvier 1442,1442.0,"Les parlementaires, non payés, se mettent en grève.",1442.0
,2 février 1442,1442.0,"Mort de Marguerite de Bourgogne, comtesse de Richemont, en l'hôtel du Porc-Épic.",1442.0
,7 février 1442,1442.0,Le pape charge deux évêques d'enquêter sur le statut de chancelier de l'Université.,1442.0
,15 avril-15 mai 1442,1442.0,Crue de la Seine ; la place de Grève est à nouveau sous les eaux.,1442.0
,6 mai 1442,1442.0,Orage phénoménal sur Paris.,1442.0
,Juin 1442,1442.0,Nouvelle aide [impôt] demandée à la population.,1442.0
,3 juin 1442,1442.0,Dédicace de l'église Saint-Antoine-le-Petit par l'évêque de Paris.,1442.0
,11 octobre 1442,1442.0,"Jeanne la Verrière, recluse volontaire, est enfermée aux Innocents par l'évêque.",1442.0
